Opportunity_ID,Deal_Name,Account_Name,Sales_Rep,Region,Lead_Source,Stage,Amount_USD,Close_Date,Created_Date,Days_in_Stage,Product_Tier,Competitor_Mentioned,Loss_Reason,Is_Outlier,Sales_Cycle_Duration,Month_Created,Month_Closed,Quarter_Created,Quarter_Closed
OPP-10492,Deal for Evergreen Tech,Evergreen Tech,Alice Johnson,APAC,Partner,Closed Lost,4555.15,2025-04-05,2024-11-07,149,Basic,No,Internal Prioritization,False,149,2024-11,2025-04,2024Q4,2025Q2
OPP-10379,Deal for Pioneer Systems,Pioneer Systems,Alice Johnson,APAC,Website,Closed Lost,2270.36,2024-10-20,2024-07-02,110,Basic,No,Competitor,False,110,2024-07,2024-10,2024Q3,2024Q4
OPP-10187,Deal for Astra Dynamics,Astra Dynamics,Diana Miller,North America,Referral,Closed Lost,14337.22,2024-12-16,2024-07-28,141,Enterprise,Yes,Timing,False,141,2024-07,2024-12,2024Q3,2024Q4
OPP-10763,Deal for Velocity Systems,Velocity Systems,Charlie Brown,EMEA,Cold Call,Closed Lost,3336.53,2025-05-27,2025-01-24,112,Enterprise,No,Budget,False,123,2025-01,2025-05,2025Q1,2025Q2
OPP-10216,Deal for Horizon Digital,Horizon Digital,Charlie Brown,APAC,Referral,Closed Lost,8947.88,2025-03-03,2024-10-27,127,Enterprise,Yes,Competitor,False,127,2024-10,2025-03,2024Q4,2025Q1
OPP-10791,Deal for Pioneer Systems,Pioneer Systems,Bob Williams,EMEA,Website,Closed Lost,4497.45,2025-07-18,2025-03-28,107,Basic,Yes,Competitor,False,112,2025-03,2025-07,2025Q1,2025Q3
OPP-10052,Deal for SynergyCorp,SynergyCorp,Charlie Brown,North America,Website,Closed Lost,3458.06,2024-10-12,2024-08-25,28,Pro,Yes,Features,False,48,2024-08,2024-10,2024Q3,2024Q4
OPP-10878,Deal for SynergyCorp,SynergyCorp,Diana Miller,EMEA,Referral,Closed Lost,3246.58,2025-01-03,2024-09-29,83,Enterprise,Yes,Internal Prioritization,False,96,2024-09,2025-01,2024Q3,2025Q1
OPP-10337,Deal for InnovateCo,InnovateCo,Alice Johnson,EMEA,Website,Closed Lost,7032.46,2025-07-13,2025-04-20,77,Pro,Yes,Competitor,False,84,2025-04,2025-07,2025Q2,2025Q3
OPP-10748,Deal for Catalyst Group,Catalyst Group,Eve Davis,North America,Partner,Closed Won,4719.4,2025-11-03,2025-05-04,163,Basic,No,NaN,False,183,2025-05,2025-11,2025Q2,2025Q4
OPP-10719,Deal for Fusion Innovations,Fusion Innovations,Alice Johnson,APAC,Referral,Closed Lost,5533.25,2025-07-03,2025-04-25,60,Basic,Yes,No Need,False,69,2025-04,2025-07,2025Q2,2025Q3
OPP-10724,Deal for Apex Solutions,Apex Solutions,Bob Williams,APAC,Cold Call,Closed Lost,6786.33,2025-03-23,2025-01-14,56,Pro,Yes,Internal Prioritization,False,68,2025-01,2025-03,2025Q1,2025Q1
OPP-10295,Deal for Nexus Enterprises,Nexus Enterprises,Eve Davis,APAC,Partner,Closed Lost,2314.63,2024-10-16,2024-09-01,35,Basic,No,Price,False,45,2024-09,2024-10,2024Q3,2024Q4
OPP-10701,Deal for Pioneer Systems,Pioneer Systems,Eve Davis,North America,Event,Closed Lost,3400.77,2024-11-26,2024-09-11,61,Basic,No,Internal Prioritization,False,76,2024-09,2024-11,2024Q3,2024Q4
OPP-10251,Deal for Quantum Labs,Quantum Labs,Eve Davis,EMEA,Referral,Closed Lost,4967.21,2025-02-10,2024-10-06,127,Basic,Yes,Internal Prioritization,False,127,2024-10,2025-02,2024Q4,2025Q1
OPP-10726,Deal for Elevate Solutions,Elevate Solutions,Diana Miller,EMEA,Website,Closed Lost,12021.01,2025-05-31,2025-02-09,111,Enterprise,Yes,Timing,False,111,2025-02,2025-05,2025Q1,2025Q2
OPP-10461,Deal for BrightSpark,BrightSpark,Alice Johnson,EMEA,Referral,Closed Lost,6160.3,2025-07-27,2025-03-13,136,Enterprise,Yes,Competitor,False,136,2025-03,2025-07,2025Q1,2025Q3
OPP-10455,Deal for Prime Ventures,Prime Ventures,Bob Williams,APAC,Event,Closed Lost,8113.29,2024-10-09,2024-07-04,97,Enterprise,No,Budget,False,97,2024-07,2024-10,2024Q3,2024Q4
OPP-10815,Deal for Fusion Innovations,Fusion Innovations,Alice Johnson,EMEA,Event,Closed Won,2662.39,2025-07-11,2025-03-06,108,Basic,No,NaN,False,127,2025-03,2025-07,2025Q1,2025Q3
OPP-10862,Deal for Pioneer Systems,Pioneer Systems,Alice Johnson,EMEA,Cold Call,Closed Lost,2777.51,2024-11-14,2024-08-31,75,Basic,No,Internal Prioritization,False,75,2024-08,2024-11,2024Q3,2024Q4
OPP-10269,Deal for Fusion Innovations,Fusion Innovations,Charlie Brown,North America,Event,Closed Lost,9201.48,2024-11-22,2024-08-08,93,Enterprise,No,Internal Prioritization,False,106,2024-08,2024-11,2024Q3,2024Q4
OPP-10201,Deal for Velocity Systems,Velocity Systems,Diana Miller,EMEA,Referral,Closed Lost,521.44,2025-01-24,2024-11-23,45,Basic,No,Internal Prioritization,False,62,2024-11,2025-01,2024Q4,2025Q1
OPP-10161,Deal for BrightSpark,BrightSpark,Alice Johnson,EMEA,Social Media,Closed Lost,8233.35,2025-03-27,2025-02-24,25,Enterprise,Yes,Features,False,31,2025-02,2025-03,2025Q1,2025Q1
OPP-10555,Deal for Velocity Systems,Velocity Systems,Diana Miller,APAC,Partner,Closed Lost,1768.12,2024-12-11,2024-08-04,129,Basic,Yes,Features,False,129,2024-08,2024-12,2024Q3,2024Q4
OPP-10729,Deal for Catalyst Group,Catalyst Group,Alice Johnson,EMEA,Social Media,Closed Lost,8533.96,2025-07-11,2025-02-23,133,Enterprise,No,Competitor,False,138,2025-02,2025-07,2025Q1,2025Q3
OPP-10401,Deal for SynergyCorp,SynergyCorp,Charlie Brown,North America,Referral,Closed Lost,9048.41,2024-10-01,2024-07-30,63,Pro,No,Timing,False,63,2024-07,2024-10,2024Q3,2024Q4
OPP-10702,Deal for Apex Solutions,Apex Solutions,Bob Williams,EMEA,Cold Call,Closed Lost,7678.47,2025-06-24,2025-01-26,149,Pro,Yes,Price,False,149,2025-01,2025-06,2025Q1,2025Q2
OPP-10476,Deal for Quantum Labs,Quantum Labs,Alice Johnson,APAC,Referral,Closed Lost,9248.6,2025-04-11,2025-03-04,31,Enterprise,Yes,Features,False,38,2025-03,2025-04,2025Q1,2025Q2
OPP-10821,Deal for Elevate Solutions,Elevate Solutions,Eve Davis,APAC,Partner,Closed Lost,6553.93,2025-07-05,2025-03-29,98,Enterprise,Yes,Timing,False,98,2025-03,2025-07,2025Q1,2025Q3
OPP-10771,Deal for Pioneer Systems,Pioneer Systems,Charlie Brown,APAC,Website,Closed Lost,7512.29,2025-04-22,2025-02-18,63,Pro,No,No Need,False,63,2025-02,2025-04,2025Q1,2025Q2
OPP-10105,Deal for Catalyst Group,Catalyst Group,Charlie Brown,North America,Event,Closed Lost,9499.0,2025-02-02,2024-12-10,54,Enterprise,No,Features,False,54,2024-12,2025-02,2024Q4,2025Q1
OPP-10565,Deal for Horizon Digital,Horizon Digital,Eve Davis,North America,Website,Closed Lost,1792.82,2025-06-18,2025-04-23,40,Pro,Yes,No Need,False,56,2025-04,2025-06,2025Q2,2025Q2
OPP-10389,Deal for Evergreen Tech,Evergreen Tech,Diana Miller,North America,Referral,Closed Lost,1331.51,2025-01-26,2024-09-29,99,Basic,Yes,Price,False,119,2024-09,2025-01,2024Q3,2025Q1
OPP-10001,Deal for Quantum Labs,Quantum Labs,Alice Johnson,North America,Event,Closed Lost,4492.7,2025-02-26,2024-11-20,98,Basic,No,Price,False,98,2024-11,2025-02,2024Q4,2025Q1
OPP-10941,Deal for Elevate Solutions,Elevate Solutions,Bob Williams,APAC,Partner,Closed Lost,2099.81,2024-11-19,2024-09-22,41,Basic,No,Internal Prioritization,False,58,2024-09,2024-11,2024Q3,2024Q4
OPP-10987,Deal for GlobalTech,GlobalTech,Alice Johnson,North America,Partner,Closed Lost,8447.78,2025-07-17,2025-04-28,61,Pro,No,Timing,False,80,2025-04,2025-07,2025Q2,2025Q3
OPP-10561,Deal for BrightSpark,BrightSpark,Alice Johnson,North America,Cold Call,Closed Lost,7130.06,2024-08-27,2024-06-08,69,Enterprise,No,Internal Prioritization,False,80,2024-06,2024-08,2024Q2,2024Q3
OPP-10080,Deal for GlobalTech,GlobalTech,Eve Davis,APAC,Social Media,Closed Lost,12007.27,2024-11-07,2024-07-22,96,Enterprise,Yes,Competitor,False,108,2024-07,2024-11,2024Q3,2024Q4
OPP-10205,Deal for Nexus Enterprises,Nexus Enterprises,Charlie Brown,APAC,Referral,Closed Lost,2769.35,2024-12-08,2024-07-22,139,Pro,No,Competitor,False,139,2024-07,2024-12,2024Q3,2024Q4
OPP-10034,Deal for Pioneer Systems,Pioneer Systems,Diana Miller,EMEA,Event,Closed Lost,5255.46,2025-06-13,2025-03-03,90,Enterprise,No,Timing,False,102,2025-03,2025-06,2025Q1,2025Q2
OPP-10775,Deal for Horizon Digital,Horizon Digital,Eve Davis,APAC,Event,Closed Lost,10202.99,2025-01-14,2024-08-19,137,Enterprise,No,Price,False,148,2024-08,2025-01,2024Q3,2025Q1
OPP-10508,Deal for Horizon Digital,Horizon Digital,Bob Williams,EMEA,Event,Closed Lost,4420.94,2024-08-27,2024-06-25,43,Basic,No,Price,False,63,2024-06,2024-08,2024Q2,2024Q3
OPP-10427,Deal for Prime Ventures,Prime Ventures,Diana Miller,North America,Referral,Closed Lost,7908.25,2025-03-23,2025-02-06,45,Enterprise,Yes,Budget,False,45,2025-02,2025-03,2025Q1,2025Q1
OPP-10454,Deal for Pioneer Systems,Pioneer Systems,Charlie Brown,North America,Website,Closed Lost,15151.17,2024-10-11,2024-08-16,56,Enterprise,No,Budget,False,56,2024-08,2024-10,2024Q3,2024Q4
OPP-10366,Deal for Quantum Labs,Quantum Labs,Bob Williams,North America,Partner,Closed Lost,8321.39,2025-07-11,2025-02-13,148,Enterprise,Yes,Price,False,148,2025-02,2025-07,2025Q1,2025Q3
OPP-10091,Deal for InnovateCo,InnovateCo,Bob Williams,APAC,Cold Call,Closed Lost,7759.81,2024-09-20,2024-07-05,77,Pro,No,Competitor,False,77,2024-07,2024-09,2024Q3,2024Q3
OPP-10339,Deal for SynergyCorp,SynergyCorp,Bob Williams,APAC,Cold Call,Closed Lost,8685.66,2025-04-14,2024-12-30,98,Enterprise,Yes,Competitor,False,105,2024-12,2025-04,2024Q4,2025Q2
OPP-10897,Deal for Velocity Systems,Velocity Systems,Eve Davis,North America,Referral,Closed Lost,1396.17,2025-06-17,2025-04-16,62,Basic,Yes,Internal Prioritization,False,62,2025-04,2025-06,2025Q2,2025Q2
OPP-10564,Deal for Velocity Systems,Velocity Systems,Diana Miller,North America,Social Media,Closed Lost,15570.83,2025-07-12,2025-03-20,97,Enterprise,Yes,Price,False,114,2025-03,2025-07,2025Q1,2025Q3
OPP-10345,Deal for Evergreen Tech,Evergreen Tech,Charlie Brown,EMEA,Referral,Closed Lost,1324.25,2025-08-05,2025-04-20,95,Pro,Yes,Features,False,107,2025-04,2025-08,2025Q2,2025Q3
OPP-10776,Deal for GlobalTech,GlobalTech,Bob Williams,North America,Website,Closed Lost,7060.54,2025-03-02,2025-01-08,33,Enterprise,Yes,No Need,False,53,2025-01,2025-03,2025Q1,2025Q1
OPP-10241,Deal for Pioneer Systems,Pioneer Systems,Alice Johnson,APAC,Partner,Closed Lost,1929.86,2024-08-26,2024-06-03,71,Basic,Yes,Timing,False,84,2024-06,2024-08,2024Q2,2024Q3
OPP-10013,Deal for BrightSpark,BrightSpark,Eve Davis,APAC,Cold Call,Closed Lost,6505.2,2025-08-15,2025-03-26,133,Pro,Yes,Price,False,142,2025-03,2025-08,2025Q1,2025Q3
OPP-10315,Deal for Veridian Corp,Veridian Corp,Eve Davis,EMEA,Partner,Closed Lost,4096.94,2025-02-22,2025-01-09,44,Enterprise,Yes,Timing,False,44,2025-01,2025-02,2025Q1,2025Q1
OPP-10600,Deal for Elite Dynamics,Elite Dynamics,Alice Johnson,APAC,Event,Closed Lost,5627.61,2025-03-26,2024-12-19,97,Pro,No,Competitor,False,97,2024-12,2025-03,2024Q4,2025Q1
OPP-10387,Deal for Pioneer Systems,Pioneer Systems,Eve Davis,North America,Social Media,Closed Lost,3305.01,2025-01-11,2024-10-21,75,Basic,No,Competitor,False,82,2024-10,2025-01,2024Q4,2025Q1
OPP-10273,Deal for Fusion Innovations,Fusion Innovations,Charlie Brown,APAC,Website,Closed Lost,9451.69,2025-04-12,2024-12-30,95,Enterprise,No,Competitor,False,103,2024-12,2025-04,2024Q4,2025Q2
OPP-10166,Deal for Nexus Enterprises,Nexus Enterprises,Charlie Brown,EMEA,Social Media,Closed Lost,2926.7,2025-07-10,2025-05-25,28,Basic,Yes,Features,False,46,2025-05,2025-07,2025Q2,2025Q3
OPP-10840,Deal for Evergreen Tech,Evergreen Tech,Alice Johnson,North America,Partner,Closed Lost,585.11,2025-01-10,2024-10-17,66,Basic,No,Internal Prioritization,False,85,2024-10,2025-01,2024Q4,2025Q1
OPP-10997,Deal for GlobalTech,GlobalTech,Diana Miller,APAC,Website,Closed Lost,3854.94,2025-01-24,2024-10-17,99,Basic,No,No Need,False,99,2024-10,2025-01,2024Q4,2025Q1
OPP-10646,Deal for InnovateCo,InnovateCo,Alice Johnson,North America,Referral,Closed Lost,1310.57,2025-05-30,2025-02-22,97,Pro,Yes,No Need,False,97,2025-02,2025-05,2025Q1,2025Q2
OPP-10818,Deal for BrightSpark,BrightSpark,Charlie Brown,North America,Cold Call,Closed Lost,6350.45,2025-05-20,2025-04-17,33,Pro,Yes,Features,False,33,2025-04,2025-05,2025Q2,2025Q2
OPP-10484,Deal for Elevate Solutions,Elevate Solutions,Charlie Brown,EMEA,Event,Closed Won,11456.98,2024-11-07,2024-09-07,55,Enterprise,Yes,NaN,False,61,2024-09,2024-11,2024Q3,2024Q4
OPP-10985,Deal for Veridian Corp,Veridian Corp,Eve Davis,North America,Website,Closed Lost,12507.84,2025-03-19,2024-10-27,124,Enterprise,No,Competitor,False,143,2024-10,2025-03,2024Q4,2025Q1
OPP-10504,Deal for Quantum Labs,Quantum Labs,Eve Davis,EMEA,Social Media,Closed Lost,3375.09,2024-10-16,2024-06-24,103,Enterprise,No,Internal Prioritization,False,114,2024-06,2024-10,2024Q2,2024Q4
OPP-10831,Deal for Fusion Innovations,Fusion Innovations,Charlie Brown,EMEA,Website,Closed Lost,8748.05,2025-02-10,2024-11-24,67,Pro,No,Competitor,False,78,2024-11,2025-02,2024Q4,2025Q1
OPP-10243,Deal for SynergyCorp,SynergyCorp,Alice Johnson,APAC,Referral,Closed Lost,1908.86,2025-08-20,2025-05-04,108,Pro,Yes,Budget,False,108,2025-05,2025-08,2025Q2,2025Q3
OPP-10566,Deal for BrightSpark,BrightSpark,Alice Johnson,North America,Social Media,Closed Lost,9488.6,2025-03-30,2025-02-05,53,Pro,No,Competitor,False,53,2025-02,2025-03,2025Q1,2025Q1
OPP-10875,Deal for Quantum Labs,Quantum Labs,Eve Davis,North America,Social Media,Closed Lost,3411.2,2024-11-22,2024-07-28,100,Basic,Yes,Competitor,False,117,2024-07,2024-11,2024Q3,2024Q4
OPP-10562,Deal for BrightSpark,BrightSpark,Diana Miller,APAC,Referral,Closed Lost,5513.88,2025-06-07,2025-04-22,46,Pro,No,Timing,False,46,2025-04,2025-06,2025Q2,2025Q2
OPP-10686,Deal for Quantum Labs,Quantum Labs,Charlie Brown,EMEA,Social Media,Closed Lost,8731.86,2024-12-20,2024-10-12,53,Pro,No,Budget,False,69,2024-10,2024-12,2024Q4,2024Q4
OPP-10957,Deal for Elite Dynamics,Elite Dynamics,Alice Johnson,EMEA,Social Media,Closed Lost,13203.09,2025-05-02,2024-12-31,102,Enterprise,No,Price,False,122,2024-12,2025-05,2024Q4,2025Q2
OPP-10189,Deal for Pioneer Systems,Pioneer Systems,Alice Johnson,North America,Referral,Closed Lost,7395.47,2025-03-20,2025-02-07,41,Pro,No,Features,False,41,2025-02,2025-03,2025Q1,2025Q1
OPP-10782,Deal for Catalyst Group,Catalyst Group,Diana Miller,EMEA,Website,Closed Lost,2544.83,2024-12-04,2024-08-12,96,Basic,No,Features,False,114,2024-08,2024-12,2024Q3,2024Q4
OPP-10699,Deal for Quantum Labs,Quantum Labs,Charlie Brown,EMEA,Cold Call,Closed Lost,2309.74,2025-07-30,2025-05-05,75,Basic,No,Internal Prioritization,False,86,2025-05,2025-07,2025Q2,2025Q3
OPP-10475,Deal for Apex Solutions,Apex Solutions,Alice Johnson,North America,Social Media,Closed Lost,10693.3,2024-11-18,2024-09-13,48,Enterprise,No,Internal Prioritization,False,66,2024-09,2024-11,2024Q3,2024Q4
OPP-10681,Deal for BrightSpark,BrightSpark,Diana Miller,EMEA,Website,Closed Lost,12536.82,2024-11-09,2024-08-30,53,Enterprise,No,Timing,False,71,2024-08,2024-11,2024Q3,2024Q4
OPP-10510,Deal for Apex Solutions,Apex Solutions,Diana Miller,APAC,Cold Call,Closed Lost,6182.18,2025-01-19,2024-11-29,39,Pro,No,Timing,False,51,2024-11,2025-01,2024Q4,2025Q1
OPP-10058,Deal for InnovateCo,InnovateCo,Alice Johnson,EMEA,Cold Call,Closed Lost,10602.76,2025-04-15,2025-03-02,30,Enterprise,No,Features,False,44,2025-03,2025-04,2025Q1,2025Q2
OPP-10474,Deal for Astra Dynamics,Astra Dynamics,Charlie Brown,APAC,Event,Closed Lost,674.93,2025-06-25,2025-05-19,25,Basic,No,Features,False,37,2025-05,2025-06,2025Q2,2025Q2
OPP-10560,Deal for Elevate Solutions,Elevate Solutions,Diana Miller,North America,Cold Call,Closed Lost,1812.41,2025-06-30,2025-05-27,131,Basic,No,No Need,False,34,2025-05,2025-06,2025Q2,2025Q2
OPP-10856,Deal for Fusion Innovations,Fusion Innovations,Eve Davis,APAC,Partner,Closed Lost,4330.38,2025-05-20,2025-02-26,63,Basic,No,No Need,False,83,2025-02,2025-05,2025Q1,2025Q2
OPP-10747,Deal for SynergyCorp,SynergyCorp,Alice Johnson,EMEA,Referral,Closed Lost,3555.86,2025-04-15,2025-03-11,35,Pro,Yes,Competitor,False,35,2025-03,2025-04,2025Q1,2025Q2
OPP-10252,Deal for Catalyst Group,Catalyst Group,Charlie Brown,EMEA,Partner,Closed Lost,2925.53,2025-05-18,2025-04-14,14,Pro,No,Timing,False,34,2025-04,2025-05,2025Q2,2025Q2
OPP-10021,Deal for BrightSpark,BrightSpark,Charlie Brown,APAC,Cold Call,Closed Lost,10320.79,2025-07-17,2025-05-07,71,Enterprise,Yes,No Need,False,71,2025-05,2025-07,2025Q2,2025Q3
OPP-10313,Deal for Prime Ventures,Prime Ventures,Charlie Brown,EMEA,Event,Closed Lost,1342.35,2025-08-22,2025-05-07,93,Pro,Yes,Timing,False,107,2025-05,2025-08,2025Q2,2025Q3
OPP-10459,Deal for Elevate Solutions,Elevate Solutions,Eve Davis,North America,Social Media,Closed Lost,1485.65,2024-11-26,2024-09-06,81,Enterprise,No,No Need,False,81,2024-09,2024-11,2024Q3,2024Q4
OPP-10160,Deal for Evergreen Tech,Evergreen Tech,Diana Miller,EMEA,Partner,Closed Lost,3193.8,2024-10-07,2024-08-23,45,Enterprise,No,Internal Prioritization,False,45,2024-08,2024-10,2024Q3,2024Q4
OPP-10276,Deal for Fusion Innovations,Fusion Innovations,Charlie Brown,APAC,Website,Closed Lost,13729.16,2024-08-14,2024-06-18,57,Enterprise,Yes,Internal Prioritization,False,57,2024-06,2024-08,2024Q2,2024Q3
OPP-10955,Deal for Quantum Labs,Quantum Labs,Bob Williams,APAC,Social Media,Closed Lost,16872.2,2025-06-04,2025-01-13,131,Enterprise,Yes,Features,True,142,2025-01,2025-06,2025Q1,2025Q2
OPP-10191,Deal for Nexus Enterprises,Nexus Enterprises,Alice Johnson,APAC,Website,Closed Won,2641.34,2025-08-28,2025-04-22,116,Basic,No,NaN,False,128,2025-04,2025-08,2025Q2,2025Q3
OPP-10385,Deal for Evergreen Tech,Evergreen Tech,Charlie Brown,APAC,Partner,Closed Lost,15397.29,2025-04-18,2025-01-26,68,Enterprise,No,Competitor,False,82,2025-01,2025-04,2025Q1,2025Q2
OPP-10805,Deal for Velocity Systems,Velocity Systems,Eve Davis,EMEA,Partner,Closed Lost,13372.72,2024-11-02,2024-08-14,80,Enterprise,Yes,Price,False,80,2024-08,2024-11,2024Q3,2024Q4
OPP-10413,Deal for Quantum Labs,Quantum Labs,Diana Miller,North America,Cold Call,Closed Lost,3621.27,2025-07-21,2025-03-19,124,Basic,Yes,Timing,False,124,2025-03,2025-07,2025Q1,2025Q3
OPP-10491,Deal for OmniCorp,OmniCorp,Eve Davis,EMEA,Referral,Closed Lost,852.28,2025-01-28,2024-12-13,38,Basic,No,Internal Prioritization,False,46,2024-12,2025-01,2024Q4,2025Q1
OPP-10343,Deal for GlobalTech,GlobalTech,Bob Williams,North America,Website,Closed Lost,1464.33,2025-05-13,2025-03-03,59,Pro,Yes,Features,False,71,2025-03,2025-05,2025Q1,2025Q2
OPP-10769,Deal for BrightSpark,BrightSpark,Bob Williams,EMEA,Website,Closed Lost,10720.8,2025-08-14,2025-03-20,133,Pro,No,Features,False,147,2025-03,2025-08,2025Q1,2025Q3
OPP-10308,Deal for InnovateCo,InnovateCo,Eve Davis,North America,Referral,Closed Lost,7663.72,2025-04-30,2025-02-03,79,Pro,No,Timing,False,86,2025-02,2025-04,2025Q1,2025Q2
OPP-10661,Deal for Prime Ventures,Prime Ventures,Bob Williams,EMEA,Social Media,Closed Lost,3023.27,2025-01-30,2024-10-26,90,Enterprise,No,Budget,False,96,2024-10,2025-01,2024Q4,2025Q1
OPP-10130,Deal for Pioneer Systems,Pioneer Systems,Charlie Brown,EMEA,Website,Closed Lost,4603.94,2025-01-08,2024-11-29,35,Pro,No,No Need,False,40,2024-11,2025-01,2024Q4,2025Q1
OPP-10663,Deal for Horizon Digital,Horizon Digital,Bob Williams,EMEA,Cold Call,Closed Lost,3258.97,2024-10-18,2024-07-22,88,Basic,No,Timing,False,88,2024-07,2024-10,2024Q3,2024Q4
OPP-10871,Deal for Catalyst Group,Catalyst Group,Diana Miller,APAC,Website,Closed Lost,6472.32,2025-03-14,2024-12-02,92,Pro,Yes,Budget,False,102,2024-12,2025-03,2024Q4,2025Q1
OPP-10099,Deal for Velocity Systems,Velocity Systems,Diana Miller,EMEA,Event,Closed Lost,4763.9,2025-04-12,2025-01-26,60,Basic,Yes,Price,False,76,2025-01,2025-04,2025Q1,2025Q2
OPP-10372,Deal for Catalyst Group,Catalyst Group,Charlie Brown,APAC,Social Media,Closed Lost,1672.71,2025-02-24,2024-12-02,70,Basic,Yes,Features,False,84,2024-12,2025-02,2024Q4,2025Q1
OPP-10087,Deal for Prime Ventures,Prime Ventures,Bob Williams,North America,Website,Closed Lost,1760.64,2025-06-29,2025-04-20,70,Enterprise,No,Competitor,False,70,2025-04,2025-06,2025Q2,2025Q2
OPP-10458,Deal for Elevate Solutions,Elevate Solutions,Eve Davis,APAC,Website,Closed Lost,1562.36,2025-04-21,2025-02-18,51,Pro,Yes,Competitor,False,62,2025-02,2025-04,2025Q1,2025Q2
OPP-10330,Deal for Prime Ventures,Prime Ventures,Eve Davis,North America,Website,Closed Lost,4855.0,2025-09-23,2025-04-28,148,Enterprise,Yes,Competitor,False,148,2025-04,2025-09,2025Q2,2025Q3
OPP-10214,Deal for Catalyst Group,Catalyst Group,Eve Davis,APAC,Referral,Closed Lost,4730.79,2025-08-03,2025-05-04,91,Pro,Yes,Timing,False,91,2025-05,2025-08,2025Q2,2025Q3
OPP-10466,Deal for Zenith Global,Zenith Global,Diana Miller,EMEA,Social Media,Closed Lost,2675.84,2025-02-27,2025-01-08,50,Basic,Yes,Competitor,False,50,2025-01,2025-02,2025Q1,2025Q1
OPP-10121,Deal for BrightSpark,BrightSpark,Alice Johnson,EMEA,Social Media,Closed Lost,11230.43,2025-04-18,2025-02-09,56,Enterprise,No,Internal Prioritization,False,68,2025-02,2025-04,2025Q1,2025Q2
OPP-10614,Deal for Veridian Corp,Veridian Corp,Alice Johnson,North America,Cold Call,Closed Lost,9375.38,2025-03-27,2024-11-01,130,Enterprise,No,Timing,False,146,2024-11,2025-03,2024Q4,2025Q1
OPP-10020,Deal for Fusion Innovations,Fusion Innovations,Bob Williams,EMEA,Website,Closed Lost,1782.06,2025-08-20,2025-03-23,150,Enterprise,No,Budget,False,150,2025-03,2025-08,2025Q1,2025Q3
OPP-10700,Deal for Apex Solutions,Apex Solutions,Eve Davis,EMEA,Website,Closed Lost,12549.3,2025-07-16,2025-02-01,158,Enterprise,No,Internal Prioritization,False,165,2025-02,2025-07,2025Q1,2025Q3
OPP-10071,Deal for Quantum Labs,Quantum Labs,Alice Johnson,North America,Referral,Closed Lost,8741.54,2025-05-25,2025-04-03,32,Pro,Yes,Features,False,52,2025-04,2025-05,2025Q2,2025Q2
OPP-10106,Deal for OmniCorp,OmniCorp,Charlie Brown,APAC,Referral,Closed Lost,5430.48,2025-03-08,2024-10-31,111,Enterprise,No,Internal Prioritization,False,128,2024-10,2025-03,2024Q4,2025Q1
OPP-10270,Deal for Apex Solutions,Apex Solutions,Charlie Brown,APAC,Cold Call,Closed Lost,8002.29,2025-02-16,2024-10-30,109,Pro,Yes,Internal Prioritization,False,109,2024-10,2025-02,2024Q4,2025Q1
OPP-10860,Deal for Horizon Digital,Horizon Digital,Alice Johnson,North America,Referral,Closed Lost,3467.64,2025-04-18,2025-02-01,65,Enterprise,No,Price,False,76,2025-02,2025-04,2025Q1,2025Q2
